label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
L,0.7515941858291626,0.4679817855358124,0.01024344190955162,0.999756395816803,0.706070601940155,0.43660005927085876,0.10981497913599014,0.9992979764938354,0.7142187356948853,0.44784262776374817,-0.1363956779241562,0.9999740123748779,0.6488557457923889,0.5891731381416321,0.08380916714668274,0.9996395111083984,0.6282808780670166,0.5921950340270996,-0.08385658264160156,0.9998518228530884,0.7221313118934631,0.5980548858642578,0.10052726417779922,0.9327244162559509,0.6281206607818604,0.7284553050994873,-0.13183587789535522,0.9974333047866821,0.6812087893486023,0.7149932384490967,0.1088005006313324,0.982965886592865,0.5455995798110962,0.686079204082489,-0.08454117923974991,0.9965792894363403,0.6683689951896667,0.7337685823440552,0.10787080228328705,0.9800366163253784,0.5309202671051025,0.6659751534461975,-0.07700831443071365,0.9904302954673767,0.7109985947608948,0.7576075196266174,0.10556825995445251,0.9849869608879089,0.5458619594573975,0.7486622929573059,-0.08438821136951447,0.995796799659729
L,0.7526895999908447,0.46825098991394043,0.008417662233114243,0.9997249245643616,0.7073938846588135,0.4372912645339966,0.1101268008351326,0.999214768409729,0.7148603200912476,0.44773149490356445,-0.1358090043067932,0.9999711513519287,0.6495350003242493,0.5892839431762695,0.08367075771093369,0.9996151328086853,0.6286340355873108,0.5918450951576233,-0.0837121307849884,0.9998436570167542,0.722932755947113,0.5989068150520325,0.11168506741523743,0.9308325052261353,0.6282824873924255,0.7283491492271423,-0.123568095266819,0.997241199016571,0.6811461448669434,0.7150846123695374,0.11666756123304367,0.9820919632911682,0.5461580157279968,0.686062216758728,-0.07114145159721375,0.9962183833122253,0.6681867837905884,0.7335622310638428,0.115474633872509,0.9793499708175659,0.5315042734146118,0.665952205657959,-0.06289743632078171,0.9899358153343201,0.7110064625740051,0.7575989961624146,0.11531378328800201,0.9846139550209045,0.5464933514595032,0.7482929229736328,-0.06702885776758194,0.9955095648765564
L,0.7528796195983887,0.468394011259079,0.007578722201287746,0.9997416138648987,0.7077743411064148,0.437782347202301,0.11305558681488037,0.9992464184761047,0.7154262065887451,0.4477158188819885,-0.13695672154426575,0.9999733567237854,0.6495999097824097,0.5894472002983093,0.08404818177223206,0.9996265172958374,0.628764808177948,0.591784656047821,-0.08409002423286438,0.9998515248298645,0.723166823387146,0.5994676351547241,0.12421335279941559,0.928634762763977,0.6284772157669067,0.7283217906951904,-0.1259099543094635,0.9971699118614197,0.681908369064331,0.7152665257453918,0.13624119758605957,0.9816010594367981,0.546322762966156,0.6856995820999146,-0.08192956447601318,0.996099054813385,0.668347954750061,0.7335947751998901,0.1357298046350479,0.9788857698440552,0.5312302112579346,0.665183961391449,-0.074744313955307,0.9897443056106567,0.71101975440979,0.7576037049293518,0.13592232763767242,0.9843989014625549,0.546455442905426,0.7480407357215881,-0.0829111635684967,0.9954676032066345
L,0.7533324956893921,0.46843063831329346,0.007647145073860884,0.9997619390487671,0.70824134349823,0.43814435601234436,0.11307394504547119,0.9992951154708862,0.7157919406890869,0.44762930274009705,-0.13720349967479706,0.999976396560669,0.649823009967804,0.5895203351974487,0.08395382761955261,0.999642550945282,0.6289852261543274,0.5916873812675476,-0.08399561792612076,0.9998650550842285,0.7232992053031921,0.5997673869132996,0.12122207134962082,0.9255205988883972,0.6286791563034058,0.7278226613998413,-0.13363532721996307,0.9970111846923828,0.6838516592979431,0.7149331569671631,0.1298023760318756,0.9810754060745239,0.5463124513626099,0.6851369738578796,-0.1002502590417862,0.9959970712661743,0.6696014404296875,0.732695996761322,0.1289084553718567,0.9784435629844666,0.5307948589324951,0.6650291085243225,-0.09425980597734451,0.9894930720329285,0.7127634286880493,0.7575811147689819,0.12723764777183533,0.9842764139175415,0.5463839173316956,0.748031735420227,-0.10655789822340012,0.9954876899719238
L,0.7534502744674683,0.46843257546424866,0.009202402085065842,0.9997795820236206,0.708259105682373,0.43825361132621765,0.11555412411689758,0.9993417859077454,0.7159017324447632,0.44770294427871704,-0.13597407937049866,0.9999784827232361,0.64972984790802,0.5898075103759766,0.08395363390445709,0.999658465385437,0.6290051937103271,0.5917384028434753,-0.08399616926908493,0.9998751282691956,0.723207950592041,0.5999112129211426,0.12310449033975601,0.9230127930641174,0.6304614543914795,0.7257654070854187,-0.13407538831233978,0.9969004988670349,0.683958888053894,0.7146928906440735,0.12648513913154602,0.9807878732681274,0.5464885234832764,0.6850755214691162,-0.10650037974119186,0.9959654211997986,0.6699805855751038,0.7323050498962402,0.12494765222072601,0.9782624840736389,0.5309886336326599,0.6650386452674866,-0.10116145759820938,0.9894516468048096,0.7130155563354492,0.7575947046279907,0.12283255159854889,0.9843609929084778,0.5469762682914734,0.7481705546379089,-0.11238232254981995,0.9955720901489258
L,0.7532522082328796,0.4686448872089386,0.00613175006583333,0.9997945427894592,0.7082107663154602,0.4378930628299713,0.10800763219594955,0.9993758201599121,0.7159602642059326,0.448602557182312,-0.13987816870212555,0.9999798536300659,0.6496255397796631,0.5898414850234985,0.0837961733341217,0.9996653199195862,0.6290841102600098,0.5920240879058838,-0.08383743464946747,0.9998800158500671,0.7230246067047119,0.600023090839386,0.12585417926311493,0.9215454459190369,0.6301827430725098,0.7266361713409424,-0.11810413002967834,0.99686598777771,0.6842667460441589,0.7147191166877747,0.13343165814876556,0.9807815551757812,0.5465441346168518,0.6852456331253052,-0.07126814872026443,0.9960392117500305,0.6702865958213806,0.7319335341453552,0.13262563943862915,0.9783191680908203,0.5310928225517273,0.6654830574989319,-0.06366202980279922,0.9896308779716492,0.712976336479187,0.7575585842132568,0.13374052941799164,0.9845188856124878,0.5469078421592712,0.7481827735900879,-0.07100160419940948,0.9956666827201843
L,0.7531722187995911,0.46865081787109375,0.003802509279921651,0.9998066425323486,0.7081826329231262,0.4377813935279846,0.10795190930366516,0.9994040727615356,0.715961217880249,0.4487510025501251,-0.14192162454128265,0.9999809265136719,0.6496029496192932,0.5898836851119995,0.08378008008003235,0.9996783137321472,0.6290890574455261,0.5923324227333069,-0.08382207900285721,0.9998846054077148,0.7229956388473511,0.5999043583869934,0.12813730537891388,0.920648455619812,0.6298805475234985,0.7270810008049011,-0.1139848381280899,0.9968300461769104,0.684348464012146,0.7148953080177307,0.13377252221107483,0.9809712171554565,0.5465389490127563,0.6852492094039917,-0.06871995329856873,0.9960867762565613,0.6705170273780823,0.7322081923484802,0.13284368813037872,0.9786263704299927,0.5311018228530884,0.6655461192131042,-0.06135943904519081,0.9897642731666565,0.7133484482765198,0.7575895190238953,0.13365165889263153,0.9847797155380249,0.5465611815452576,0.7481831908226013,-0.06885284185409546,0.9957267045974731
L,0.7529423236846924,0.4681994616985321,0.0009853546507656574,0.9998197555541992,0.7080700993537903,0.43759602308273315,0.1066541001200676,0.999446451663971,0.7159563302993774,0.4489189088344574,-0.1443476378917694,0.9999826550483704,0.6494255065917969,0.5897989869117737,0.08382561057806015,0.9996878504753113,0.6291266083717346,0.5927177667617798,-0.08387282490730286,0.9998884797096252,0.7229599952697754,0.5997353792190552,0.1338653415441513,0.9196330308914185,0.6297457218170166,0.7274227738380432,-0.11157972365617752,0.996868908405304,0.6843969821929932,0.7146534323692322,0.14435900747776031,0.9809526205062866,0.5465094447135925,0.6852107644081116,-0.06059928610920906,0.9962000250816345,0.6705767512321472,0.7322579622268677,0.1439386010169983,0.9786139726638794,0.5310561656951904,0.6654025912284851,-0.05261728912591934,0.9899277091026306,0.7132641077041626,0.7574840784072876,0.14608114957809448,0.9847618341445923,0.5465585589408875,0.7482218742370605,-0.060310278087854385,0.9957868456840515
L,0.7528954744338989,0.4676837623119354,0.0012396533275023103,0.99982088804245,0.707970142364502,0.4373796284198761,0.10676995664834976,0.9994546175003052,0.7159144878387451,0.4492446184158325,-0.14458635449409485,0.999983012676239,0.6493491530418396,0.5897459983825684,0.0839361846446991,0.9996892213821411,0.6291084885597229,0.5928663611412048,-0.08398453146219254,0.9998893141746521,0.7229371666908264,0.599716067314148,0.1343853622674942,0.9192724823951721,0.6296012997627258,0.7275180220603943,-0.11120697855949402,0.9968668818473816,0.6843992471694946,0.7147561311721802,0.14533691108226776,0.9810881614685059,0.546493649482727,0.6852082014083862,-0.060012102127075195,0.9962233304977417,0.6705667972564697,0.7324382662773132,0.14489266276359558,0.9787167310714722,0.530983567237854,0.665340781211853,-0.05204786732792854,0.9899143576622009,0.7133057713508606,0.7575292587280273,0.14758959412574768,0.9848461151123047,0.5465981960296631,0.7482348084449768,-0.05859066918492317,0.9957850575447083
L,0.753174364566803,0.4666999578475952,0.0018308955477550626,0.9998270869255066,0.7079659104347229,0.43742531538009644,0.10821961611509323,0.99947190284729,0.7157213687896729,0.44923245906829834,-0.14493946731090546,0.9999839663505554,0.6492807865142822,0.5897418856620789,0.08406541496515274,0.9996917247772217,0.6289917230606079,0.5928336381912231,-0.0841163843870163,0.9998910427093506,0.7228993773460388,0.5994612574577332,0.1374681144952774,0.9182079434394836,0.6295694708824158,0.7276701927185059,-0.11050853133201599,0.9968741536140442,0.684385359287262,0.714645266532898,0.1485825926065445,0.9810540080070496,0.546512246131897,0.6852974891662598,-0.06209923326969147,0.9962784051895142,0.6705635190010071,0.7324007153511047,0.14817750453948975,0.9787652492523193,0.5309938788414001,0.6653831601142883,-0.05473370477557182,0.9900346994400024,0.7133731245994568,0.7574780583381653,0.1512300968170166,0.9849079251289368,0.5470523834228516,0.7485739588737488,-0.06325514614582062,0.9958415627479553
