label,nose_x,nose_y,nose_z,nose_v,left_shoulder_x,left_shoulder_y,left_shoulder_z,left_shoulder_v,right_shoulder_x,right_shoulder_y,right_shoulder_z,right_shoulder_v,left_elbow_x,left_elbow_y,left_elbow_z,left_elbow_v,right_elbow_x,right_elbow_y,right_elbow_z,right_elbow_v,left_wrist_x,left_wrist_y,left_wrist_z,left_wrist_v,right_wrist_x,right_wrist_y,right_wrist_z,right_wrist_v,left_hip_x,left_hip_y,left_hip_z,left_hip_v,right_hip_x,right_hip_y,right_hip_z,right_hip_v,left_knee_x,left_knee_y,left_knee_z,left_knee_v,right_knee_x,right_knee_y,right_knee_z,right_knee_v,left_ankle_x,left_ankle_y,left_ankle_z,left_ankle_v,right_ankle_x,right_ankle_y,right_ankle_z,right_ankle_v,left_heel_x,left_heel_y,left_heel_z,left_heel_v,right_heel_x,right_heel_y,right_heel_z,right_heel_v,left_foot_index_x,left_foot_index_y,left_foot_index_z,left_foot_index_v,right_foot_index_x,right_foot_index_y,right_foot_index_z,right_foot_index_v
L,0.14711971580982208,0.4949454665184021,-0.07672258466482162,0.9998868107795715,0.2093634158372879,0.48330023884773254,-0.2166537493467331,0.9993792772293091,0.22856123745441437,0.44803521037101746,0.16777773201465607,0.9963680505752563,0.19582252204418182,0.69233238697052,-0.2479974925518036,0.9927507042884827,0.209053635597229,0.6170279383659363,0.22320444881916046,0.4284716248512268,0.0933399423956871,0.6770300269126892,-0.14586381614208221,0.9836286902427673,0.12254811823368073,0.6342188119888306,0.17466212809085846,0.48205888271331787,0.424800843000412,0.6145613193511963,-0.12155367434024811,0.998952329158783,0.4233357906341553,0.5752890110015869,0.12125968933105469,0.9981981515884399,0.6005525588989258,0.6456608176231384,-0.10649897903203964,0.9263168573379517,0.5842370390892029,0.6314007639884949,0.10511605441570282,0.46845656633377075,0.7702451348304749,0.6120104193687439,-0.07510501146316528,0.9644696116447449,0.7489647269248962,0.6129985451698303,0.15211361646652222,0.6846566200256348,0.8005211353302002,0.578170895576477,-0.0721346065402031,0.9571016430854797,0.782697319984436,0.5794357061386108,0.15281015634536743,0.7063919901847839,0.7895858287811279,0.7239412665367126,-0.15057982504367828,0.9684608578681946,0.7641962766647339,0.7166520953178406,0.08868399262428284,0.8044238090515137
L,0.14730097353458405,0.49498450756073,-0.07537166029214859,0.9998916387557983,0.20964302122592926,0.48328596353530884,-0.21041220426559448,0.9993869662284851,0.2290652096271515,0.44797012209892273,0.16762582957744598,0.9963829517364502,0.19548386335372925,0.6927456259727478,-0.2306574136018753,0.9929459095001221,0.20903068780899048,0.6178460121154785,0.2227810174226761,0.4337131977081299,0.09343335032463074,0.6768701076507568,-0.11734308302402496,0.9838460087776184,0.12201014906167984,0.6297760605812073,0.18137487769126892,0.480455219745636,0.42485666275024414,0.6149111390113831,-0.12070856988430023,0.9989768862724304,0.4234098196029663,0.5764747262001038,0.12041572481393814,0.9982441067695618,0.6006892919540405,0.6455375552177429,-0.10634610056877136,0.9279990196228027,0.584911584854126,0.6314076781272888,0.1013815850019455,0.4739421010017395,0.7709351778030396,0.6107878684997559,-0.07586470246315002,0.9659218192100525,0.7495853900909424,0.6127890348434448,0.14620140194892883,0.6950182318687439,0.8010151386260986,0.5778359174728394,-0.07307770103216171,0.9592856764793396,0.7830787301063538,0.5795473456382751,0.14666450023651123,0.7158904075622559,0.7896463871002197,0.7237408757209778,-0.15080656111240387,0.9697327017784119,0.7642946839332581,0.7166954278945923,0.0822664424777031,0.8118830919265747
L,0.14739716053009033,0.4950393736362457,-0.06793243438005447,0.9998920559883118,0.2098601758480072,0.4830917418003082,-0.2079726606607437,0.9994074106216431,0.22935625910758972,0.4479753375053406,0.1676458865404129,0.9963631629943848,0.19521242380142212,0.6929349303245544,-0.22609438002109528,0.9929103851318359,0.20847605168819427,0.6229310035705566,0.22399671375751495,0.4380210340023041,0.09360332041978836,0.6763598918914795,-0.11408793926239014,0.9833176732063293,0.12166830897331238,0.6284528970718384,0.18621383607387543,0.473123699426651,0.42453062534332275,0.6147890090942383,-0.12026599794626236,0.9990416169166565,0.4231370985507965,0.5767794847488403,0.11997803300619125,0.9983446002006531,0.600882887840271,0.6454710960388184,-0.10763946175575256,0.9299991726875305,0.5849553942680359,0.6317216157913208,0.09976707398891449,0.4744403660297394,0.7714018225669861,0.6083440780639648,-0.08209922909736633,0.9675161838531494,0.7490738034248352,0.6126556396484375,0.14524735510349274,0.7031916379928589,0.8010784387588501,0.5761446356773376,-0.07944069057703018,0.9615122675895691,0.7816023230552673,0.5794997811317444,0.14586050808429718,0.7226405143737793,0.7905542850494385,0.7210310697555542,-0.15717321634292603,0.9710471034049988,0.7642834186553955,0.7166543006896973,0.08083123713731766,0.8186979293823242
L,0.1461271494626999,0.49507805705070496,-0.05191294848918915,0.9998959302902222,0.20932799577713013,0.483451783657074,-0.20101530849933624,0.9994360208511353,0.22957833111286163,0.4480207562446594,0.1830856204032898,0.9964223504066467,0.19517724215984344,0.6929446458816528,-0.22151392698287964,0.9928127527236938,0.20911113917827606,0.6233827471733093,0.2440880984067917,0.44002050161361694,0.0936923399567604,0.6765769720077515,-0.11082224547863007,0.9832634925842285,0.12172692269086838,0.6285213232040405,0.211786687374115,0.47313737869262695,0.42425021529197693,0.6149582266807556,-0.12063781172037125,0.9991042017936707,0.42300945520401,0.5775566101074219,0.12035736441612244,0.998440682888031,0.6018345355987549,0.6453497409820557,-0.11034048348665237,0.9324353337287903,0.5851190686225891,0.632000207901001,0.0986519381403923,0.48018619418144226,0.771476686000824,0.6079556941986084,-0.08880116790533066,0.9688464403152466,0.7482726573944092,0.6125622391700745,0.14398998022079468,0.7114764451980591,0.8013519644737244,0.575592041015625,-0.08651754260063171,0.962674617767334,0.7813292741775513,0.5792636871337891,0.14464014768600464,0.7281069159507751,0.7891928553581238,0.7213493585586548,-0.16360896825790405,0.9721396565437317,0.7629148960113525,0.7169601321220398,0.07987800985574722,0.8248388767242432
L,0.14549337327480316,0.4950478672981262,-0.04895998537540436,0.9999004006385803,0.20806974172592163,0.48399361968040466,-0.19737106561660767,0.9994518756866455,0.23020458221435547,0.4480533003807068,0.18742160499095917,0.9964108467102051,0.19382566213607788,0.693263828754425,-0.21996165812015533,0.9928346276283264,0.21205827593803406,0.6237727403640747,0.247109517455101,0.43877825140953064,0.09367109835147858,0.6787247657775879,-0.1120782196521759,0.9834594130516052,0.12300050258636475,0.6287811398506165,0.21529217064380646,0.46818652749061584,0.42395469546318054,0.6154385805130005,-0.1206975132226944,0.999143660068512,0.4230577349662781,0.5785119533538818,0.12041938304901123,0.9984985589981079,0.6027718186378479,0.6453567147254944,-0.11098192632198334,0.9346780180931091,0.5856179594993591,0.6320177912712097,0.09716451168060303,0.48604410886764526,0.7714706659317017,0.6084221005439758,-0.08823880553245544,0.9701017737388611,0.748461127281189,0.6123907566070557,0.1425670087337494,0.7207948565483093,0.8013421297073364,0.5768505334854126,-0.08586931228637695,0.9641618132591248,0.7813347578048706,0.5791128873825073,0.14320431649684906,0.7356363534927368,0.788412868976593,0.7216178774833679,-0.16309167444705963,0.9731917381286621,0.7626450061798096,0.7168827056884766,0.0775107890367508,0.8313208222389221
L,0.1453191637992859,0.4951988458633423,-0.04719838127493858,0.9999089241027832,0.2069419026374817,0.4843083620071411,-0.19322510063648224,0.9994946718215942,0.2294125258922577,0.4479776918888092,0.1888951063156128,0.9964821934700012,0.19378982484340668,0.6937589645385742,-0.21597330272197723,0.9929856657981873,0.2126826047897339,0.621752917766571,0.24942892789840698,0.4372718334197998,0.09356502443552017,0.6789825558662415,-0.10329703986644745,0.9838998913764954,0.1241273358464241,0.6337973475456238,0.21771253645420074,0.46365857124328613,0.4236549437046051,0.6159196496009827,-0.12092345207929611,0.9992157816886902,0.4228358566761017,0.5786444544792175,0.12064623832702637,0.9986003637313843,0.6024128794670105,0.6468881368637085,-0.1108715832233429,0.9370388388633728,0.5858718752861023,0.6324931383132935,0.0932822972536087,0.49571916460990906,0.7716187834739685,0.6084628105163574,-0.08844447880983353,0.9719465970993042,0.7489135265350342,0.6110777854919434,0.13563892245292664,0.7351875901222229,0.8019426465034485,0.5765376091003418,-0.08616651594638824,0.9660114645957947,0.7819218635559082,0.577675461769104,0.13592079281806946,0.7479502558708191,0.7880796194076538,0.7216457724571228,-0.16249817609786987,0.9749550223350525,0.7629309892654419,0.7151597738265991,0.0713101178407669,0.8415542244911194
L,0.1448279619216919,0.4953259527683258,-0.049012258648872375,0.999910831451416,0.20646338164806366,0.48484769463539124,-0.19443592429161072,0.9995076656341553,0.2280532270669937,0.44791948795318604,0.18750955164432526,0.9964957237243652,0.19384510815143585,0.6946098804473877,-0.2153785675764084,0.9929210543632507,0.21173416078090668,0.6203331351280212,0.24721534550189972,0.4334520101547241,0.09340102225542068,0.6791565418243408,-0.09643600136041641,0.9835741519927979,0.12394140660762787,0.639509379863739,0.21277418732643127,0.4588734209537506,0.4230138659477234,0.615899920463562,-0.12093541026115417,0.9992474913597107,0.42212533950805664,0.5783122777938843,0.1206604391336441,0.9986475110054016,0.6016781330108643,0.6475443243980408,-0.11090217530727386,0.9377764463424683,0.5855877995491028,0.6329649686813354,0.09314712882041931,0.4996022880077362,0.7716638445854187,0.6084281206130981,-0.08885227143764496,0.972664475440979,0.7489354610443115,0.6107686161994934,0.13423632085323334,0.7412929534912109,0.8021916151046753,0.5762761235237122,-0.08660902082920074,0.9666253328323364,0.7826306819915771,0.5773161053657532,0.13433997333049774,0.7526989579200745,0.7876721024513245,0.7216670513153076,-0.16266565024852753,0.9756709933280945,0.7629460692405701,0.7150768041610718,0.07009029388427734,0.8458392024040222
L,0.14246976375579834,0.49638959765434265,-0.060768868774175644,0.9999136924743652,0.2059939205646515,0.4859638512134552,-0.1982804834842682,0.9995229840278625,0.22661025822162628,0.4481097161769867,0.17876051366329193,0.9965387582778931,0.19399410486221313,0.6960881352424622,-0.21788880228996277,0.9929719567298889,0.20999164879322052,0.6184748411178589,0.24030634760856628,0.43085065484046936,0.09285915642976761,0.6796507835388184,-0.1001993790268898,0.9837184548377991,0.12272613495588303,0.6409922242164612,0.2104664146900177,0.45795390009880066,0.42228928208351135,0.6163252592086792,-0.11984588205814362,0.9992714524269104,0.4215865433216095,0.5783631801605225,0.1195577010512352,0.9986791610717773,0.6010338664054871,0.6486556529998779,-0.1071794182062149,0.9383642673492432,0.5852339267730713,0.6333264112472534,0.09320330619812012,0.5085671544075012,0.77129727602005,0.6097557544708252,-0.08443592488765717,0.9734043478965759,0.7483317852020264,0.6107501983642578,0.13476301729679108,0.749147355556488,0.8010393381118774,0.5766940116882324,-0.08222617208957672,0.9675804376602173,0.7810255885124207,0.5771700739860535,0.13494113087654114,0.758887529373169,0.7851954102516174,0.7218167781829834,-0.15676219761371613,0.9763118624687195,0.7617985010147095,0.7149468064308167,0.07143057882785797,0.8503928780555725
L,0.14160993695259094,0.4967729449272156,-0.05963881313800812,0.9999184608459473,0.20602518320083618,0.48603788018226624,-0.19962461292743683,0.9995511770248413,0.22664207220077515,0.4474952220916748,0.17897066473960876,0.996719241142273,0.19606223702430725,0.6963953971862793,-0.22464725375175476,0.9932253956794739,0.21076124906539917,0.6123380661010742,0.263283371925354,0.4326759874820709,0.09333083778619766,0.6798612475395203,-0.1163959875702858,0.9846710562705994,0.12277165800333023,0.623904287815094,0.2669712007045746,0.4644870460033417,0.4222879707813263,0.6164053678512573,-0.11979652941226959,0.9992990493774414,0.42167210578918457,0.5777094960212708,0.11950808018445969,0.9987215399742126,0.6007440686225891,0.6508545875549316,-0.1053365021944046,0.9395291209220886,0.5853554010391235,0.6339610815048218,0.09337316453456879,0.5192077159881592,0.7712606191635132,0.6097316741943359,-0.0807701125741005,0.9740830063819885,0.7469573616981506,0.6077834367752075,0.1359274983406067,0.7534775733947754,0.7995781302452087,0.5763791799545288,-0.07815214991569519,0.9685598015785217,0.7778432369232178,0.5730551481246948,0.13638080656528473,0.7626082897186279,0.7872183322906494,0.7200441956520081,-0.1496354341506958,0.9769287705421448,0.7617289423942566,0.7103588581085205,0.07646650075912476,0.8529512286186218
L,0.14120125770568848,0.4982045590877533,-0.05834048241376877,0.9999178647994995,0.2067297101020813,0.4847484529018402,-0.2000180035829544,0.9995693564414978,0.2267170548439026,0.4475042521953583,0.17457562685012817,0.9968055486679077,0.1975250542163849,0.6964744925498962,-0.22715020179748535,0.9933431148529053,0.21105244755744934,0.6188048124313354,0.24516203999519348,0.4395170211791992,0.09327694773674011,0.6797897219657898,-0.13190436363220215,0.9856333136558533,0.12219193577766418,0.6197584271430969,0.22503836452960968,0.4745856821537018,0.4235602915287018,0.6141489148139954,-0.11722501367330551,0.99931401014328,0.42223915457725525,0.576622724533081,0.11692818254232407,0.9987282752990723,0.6005198955535889,0.6546730995178223,-0.09012897312641144,0.9394581317901611,0.5848895311355591,0.6392924189567566,0.10220500081777573,0.5184502601623535,0.767581582069397,0.6072636246681213,-0.04731754958629608,0.9730654954910278,0.7389490604400635,0.600949764251709,0.16039235889911652,0.7431066632270813,0.7921513915061951,0.5715300440788269,-0.04303765296936035,0.9667655825614929,0.7669247388839722,0.5672359466552734,0.16320210695266724,0.7554448246955872,0.7804080247879028,0.7264274954795837,-0.11432255804538727,0.9754663705825806,0.7500961422920227,0.7066444754600525,0.1088360995054245,0.8464200496673584
L,0.14126375317573547,0.4983319044113159,-0.05757494270801544,0.999910831451416,0.20679669082164764,0.4837704300880432,-0.20255008339881897,0.9995570778846741,0.22683821618556976,0.44766706228256226,0.1738796830177307,0.9967212677001953,0.19753509759902954,0.6965147852897644,-0.23096200823783875,0.9931999444961548,0.21155089139938354,0.6252743601799011,0.23768755793571472,0.4444730579853058,0.09291558712720871,0.680023729801178,-0.13976560533046722,0.9859157800674438,0.12238555401563644,0.622536838054657,0.20865246653556824,0.479836642742157,0.4247545003890991,0.6099540591239929,-0.11638239771127701,0.9993065595626831,0.42318636178970337,0.5741069316864014,0.11608460545539856,0.9987117648124695,0.6004416942596436,0.6549657583236694,-0.08658386766910553,0.9388419389724731,0.5842685699462891,0.6393555402755737,0.11101093888282776,0.5126645565032959,0.7658164501190186,0.6072545647621155,-0.03932991996407509,0.9715989232063293,0.7362297177314758,0.5981534123420715,0.17410697042942047,0.7332711219787598,0.7891052961349487,0.5716071128845215,-0.03481285274028778,0.9646362066268921,0.7630389332771301,0.5662575364112854,0.1773156076669693,0.7491211295127869,0.7761756777763367,0.730078935623169,-0.10768143087625504,0.9735808968544006,0.7457628846168518,0.7054870128631592,0.12300113588571548,0.8398798704147339
L,0.14064186811447144,0.4995179772377014,-0.06348299980163574,0.9998789429664612,0.20329910516738892,0.48544204235076904,-0.20727020502090454,0.99949711561203,0.22437722980976105,0.4483643174171448,0.17182967066764832,0.996403157711029,0.19556139409542084,0.6969239711761475,-0.2330145239830017,0.9925053715705872,0.21154728531837463,0.626793622970581,0.236764594912529,0.44082462787628174,0.09285194426774979,0.6805810332298279,-0.13420581817626953,0.9848992228507996,0.1226130872964859,0.6255009770393372,0.21161313354969025,0.4745016098022461,0.4252128005027771,0.6040758490562439,-0.11635085940361023,0.9992430210113525,0.42429110407829285,0.5653996467590332,0.11605021357536316,0.998598039150238,0.599226176738739,0.6543945670127869,-0.08006743341684341,0.938177764415741,0.5823927521705627,0.6327238082885742,0.11901101469993591,0.5119867920875549,0.7643402814865112,0.6085336804389954,-0.02951628714799881,0.9700345396995544,0.7342926859855652,0.5977106094360352,0.18357934057712555,0.7274041771888733,0.7876080870628357,0.5745729804039001,-0.0250637736171484,0.9615402221679688,0.7619372010231018,0.5660392045974731,0.18683357536792755,0.7448005676269531,0.7682182192802429,0.7331831455230713,-0.09954697638750076,0.9715524315834045,0.7394616603851318,0.7059931755065918,0.13380326330661774,0.8353644013404846
L,0.1398092657327652,0.5005152821540833,-0.06336837261915207,0.9998610019683838,0.20189832150936127,0.4856053590774536,-0.20969295501708984,0.9994547963142395,0.22393202781677246,0.4482863247394562,0.17154744267463684,0.996265709400177,0.1946125626564026,0.6975374817848206,-0.2325335144996643,0.9921118021011353,0.2135823369026184,0.627072811126709,0.23904520273208618,0.44024693965911865,0.09085386991500854,0.680580735206604,-0.1331201195716858,0.984673023223877,0.12255299091339111,0.6293558478355408,0.234986811876297,0.4693627655506134,0.4308646619319916,0.5994546413421631,-0.11637619882822037,0.9992210268974304,0.42994993925094604,0.5554001927375793,0.11607591062784195,0.9985750317573547,0.6000360250473022,0.6542875170707703,-0.071382075548172,0.938662588596344,0.5836261510848999,0.6206271052360535,0.13614892959594727,0.5115636587142944,0.7644893527030945,0.6108354330062866,0.00030402056290768087,0.9689013361930847,0.7370752692222595,0.5973124504089355,0.21752096712589264,0.7250813245773315,0.7873221635818481,0.5809785723686218,0.007793096359819174,0.9613149166107178,0.7625032067298889,0.5656538009643555,0.2234276980161667,0.7458733916282654,0.7714202404022217,0.7312243580818176,-0.052450068295001984,0.9701629281044006,0.7412369847297668,0.7022108435630798,0.18103601038455963,0.8325400948524475
L,0.14162999391555786,0.5009346008300781,-0.06019867956638336,0.9998423457145691,0.20027831196784973,0.4856371581554413,-0.19952085614204407,0.9994370341300964,0.22307409346103668,0.4471125602722168,0.17276626825332642,0.996155858039856,0.19622695446014404,0.69663006067276,-0.23467186093330383,0.9914611577987671,0.21931099891662598,0.6220076084136963,0.2668556571006775,0.4194362759590149,0.09504914283752441,0.6781305074691772,-0.15500757098197937,0.9841002821922302,0.12791013717651367,0.6313952803611755,0.2902425229549408,0.45236736536026,0.43205344676971436,0.5931999683380127,-0.11634458601474762,0.9992078542709351,0.4305093288421631,0.5500285029411316,0.11604940891265869,0.9985718131065369,0.6033896207809448,0.6437060236930847,-0.07371380180120468,0.9406497478485107,0.5862652659416199,0.6083011031150818,0.12398102879524231,0.5174811482429504,0.7667291164398193,0.6109792590141296,-0.013575572520494461,0.9696389436721802,0.743880033493042,0.5968034863471985,0.19031371176242828,0.7329296469688416,0.7926802635192871,0.5829909443855286,-0.006170529872179031,0.9617707133293152,0.770664393901825,0.5653048157691956,0.19333375990390778,0.7490488886833191,0.7752578258514404,0.7277518510818481,-0.07499130815267563,0.9705439805984497,0.7458353042602539,0.6984142065048218,0.13560418784618378,0.8352410197257996
L,0.14331166446208954,0.5004099011421204,-0.05871574208140373,0.9998343586921692,0.20006217062473297,0.48526108264923096,-0.19628895819187164,0.9994171857833862,0.2229493260383606,0.4462232291698456,0.17502054572105408,0.9961291551589966,0.19674208760261536,0.6961778998374939,-0.23428678512573242,0.9911512136459351,0.22040371596813202,0.6199206709861755,0.26247638463974,0.4155143201351166,0.096529021859169,0.6778275370597839,-0.1563066989183426,0.9841423034667969,0.12936335802078247,0.6329168081283569,0.2756955623626709,0.4522133767604828,0.43416711688041687,0.5861122012138367,-0.11582079529762268,0.9991761445999146,0.431644082069397,0.5459824800491333,0.11552371084690094,0.9985531568527222,0.609184980392456,0.6357382535934448,-0.07066494226455688,0.9404084086418152,0.592270016670227,0.6067959666252136,0.12172998487949371,0.5131444334983826,0.7680382132530212,0.6115280389785767,-0.010937850922346115,0.9686575531959534,0.7464550137519836,0.5968804359436035,0.1887439787387848,0.7295120358467102,0.7964069247245789,0.5847010016441345,-0.004927031230181456,0.9610341787338257,0.7739989757537842,0.5668120384216309,0.19217413663864136,0.7445162534713745,0.7764071822166443,0.7277408242225647,-0.07542416453361511,0.9693427085876465,0.7475478649139404,0.6985498070716858,0.1325698345899582,0.830912172794342
L,0.14252935349941254,0.49969667196273804,-0.053718503564596176,0.999771773815155,0.1992204785346985,0.4817851483821869,-0.19705750048160553,0.9992172122001648,0.22441871464252472,0.4443207383155823,0.18302614986896515,0.9954034686088562,0.19202174246311188,0.6945710778236389,-0.2275187224149704,0.989851176738739,0.21991147100925446,0.6279153227806091,0.23751908540725708,0.4260696768760681,0.09106460958719254,0.6843207478523254,-0.14220426976680756,0.9807854890823364,0.1313261240720749,0.6524721384048462,0.19557739794254303,0.4260370135307312,0.4298158288002014,0.5635611414909363,-0.11597279459238052,0.9985651969909668,0.42756199836730957,0.531585156917572,0.11575993150472641,0.9975888133049011,0.6108827590942383,0.6087928414344788,-0.09956101328134537,0.9120796322822571,0.5964998006820679,0.5923274755477905,0.09281598776578903,0.39322414994239807,0.7728116512298584,0.6089892983436584,-0.0660388246178627,0.945712685585022,0.7516384124755859,0.5990760326385498,0.13903725147247314,0.6129651665687561,0.8043006062507629,0.5867651700973511,-0.06418298929929733,0.9466288089752197,0.7832314968109131,0.575516402721405,0.1396123170852661,0.6671814918518066,0.7902896404266357,0.7178884744644165,-0.1479724645614624,0.948870837688446,0.7669541239738464,0.7007260918617249,0.06823834031820297,0.7479981184005737
L,0.1443212479352951,0.502032458782196,-0.06304474174976349,0.9997017979621887,0.19722560048103333,0.47948741912841797,-0.19774946570396423,0.9991719126701355,0.22668340802192688,0.4440983831882477,0.18646357953548431,0.9934611320495605,0.1959589272737503,0.6927294731140137,-0.23047307133674622,0.989223062992096,0.21979457139968872,0.6345056891441345,0.24537841975688934,0.39050766825675964,0.09773805737495422,0.684740424156189,-0.141812264919281,0.9778795838356018,0.13012667000293732,0.6470016837120056,0.20832963287830353,0.3610192835330963,0.4263421595096588,0.5705607533454895,-0.11805842816829681,0.9980255365371704,0.42704328894615173,0.5409544706344604,0.11782503128051758,0.9961636662483215,0.6100224256515503,0.6171182990074158,-0.09552653878927231,0.890637218952179,0.594179093837738,0.6038206815719604,0.1009068563580513,0.36762726306915283,0.7731882929801941,0.6077619194984436,-0.06616207957267761,0.9302060604095459,0.745541512966156,0.6009928584098816,0.14882035553455353,0.5524047017097473,0.8035710453987122,0.5846786499023438,-0.06504997611045837,0.9231351017951965,0.7787721157073975,0.5778789520263672,0.14951348304748535,0.6061460375785828,0.7929131984710693,0.7179732322692871,-0.15361320972442627,0.9358782172203064,0.7650049924850464,0.6990386843681335,0.08170180022716522,0.7009506821632385
L,0.14601506292819977,0.49985724687576294,-0.06057626008987427,0.9997639656066895,0.2006351202726364,0.47960126399993896,-0.20577307045459747,0.9992711544036865,0.2316073626279831,0.4454762935638428,0.18842937052249908,0.994112491607666,0.1950552761554718,0.6887697577476501,-0.2347986400127411,0.9916274547576904,0.22036494314670563,0.6291190981864929,0.27511972188949585,0.4073324501514435,0.09327952563762665,0.6796929240226746,-0.1263992190361023,0.98256516456604,0.12269922345876694,0.6293378472328186,0.2806033492088318,0.38621678948402405,0.42967942357063293,0.597014844417572,-0.12449190020561218,0.9983994364738464,0.43175891041755676,0.5605408549308777,0.12420867383480072,0.9968596696853638,0.6088385581970215,0.6355224847793579,-0.09137658774852753,0.9135292768478394,0.597284197807312,0.6272242665290833,0.11723384261131287,0.4356606900691986,0.7711269855499268,0.6064306497573853,-0.03406538441777229,0.950215756893158,0.7535772919654846,0.6059658527374268,0.1822797954082489,0.6396259069442749,0.7997385263442993,0.5799918174743652,-0.028156638145446777,0.9431450366973877,0.7849553823471069,0.5800265073776245,0.18529364466667175,0.6777251958847046,0.7957872152328491,0.7183184027671814,-0.10147341340780258,0.9550438523292542,0.7779000401496887,0.7072933316230774,0.12261252850294113,0.766515851020813
L,0.14572860300540924,0.4982035458087921,-0.05220946669578552,0.9997521638870239,0.2009086161851883,0.48139116168022156,-0.20586495101451874,0.9992802739143372,0.23057447373867035,0.44404903054237366,0.18862485885620117,0.994279146194458,0.19626444578170776,0.6892361044883728,-0.24067558348178864,0.9916425943374634,0.21936623752117157,0.6223928928375244,0.29072442650794983,0.4054959714412689,0.09306975454092026,0.6793240308761597,-0.15110507607460022,0.9831193089485168,0.12356395274400711,0.6280696988105774,0.3153332471847534,0.39675047993659973,0.4307025372982025,0.6018531918525696,-0.12623590230941772,0.9985140562057495,0.43226540088653564,0.5624982118606567,0.12595824897289276,0.997118353843689,0.6083876490592957,0.638160765171051,-0.08912903070449829,0.9210628867149353,0.595147967338562,0.628320038318634,0.12142513692378998,0.44936901330947876,0.7699519991874695,0.605886697769165,-0.032335955649614334,0.9542871117591858,0.7498922944068909,0.6052835583686829,0.18806004524230957,0.6542438864707947,0.7968083620071411,0.5755724310874939,-0.02583472989499569,0.946683406829834,0.7801418900489807,0.5752553343772888,0.19115793704986572,0.6885082721710205,0.7963802814483643,0.7165530920028687,-0.09592750668525696,0.9583937525749207,0.7730867862701416,0.7067975997924805,0.12979188561439514,0.7763602137565613
L,0.14595559239387512,0.49815431237220764,-0.04402010142803192,0.9997607469558716,0.20196376740932465,0.4815220832824707,-0.20252709090709686,0.9992964267730713,0.2307998090982437,0.44314122200012207,0.19033032655715942,0.9944279789924622,0.19672279059886932,0.6896659731864929,-0.23054750263690948,0.9918138980865479,0.21937677264213562,0.6176299452781677,0.2857478857040405,0.4044734835624695,0.09332554042339325,0.6790075302124023,-0.12338296324014664,0.9834673404693604,0.12604430317878723,0.6272287368774414,0.29586344957351685,0.4031481444835663,0.4307152032852173,0.6028214693069458,-0.125989630818367,0.9986134767532349,0.4320859909057617,0.5628648400306702,0.1257103830575943,0.9973273277282715,0.6065618991851807,0.6425642967224121,-0.09488203376531601,0.9249497652053833,0.5937944054603577,0.630767822265625,0.11582320183515549,0.4562380909919739,0.7699518203735352,0.6072345972061157,-0.04933631420135498,0.9563762545585632,0.7500823140144348,0.6055670380592346,0.17191360890865326,0.6633198261260986,0.7942964434623718,0.5755009651184082,-0.043686289340257645,0.949454665184021,0.7789774537086487,0.5746654272079468,0.17393594980239868,0.6947430968284607,0.7993857860565186,0.7166312336921692,-0.10233637690544128,0.9603374600410461,0.773051917552948,0.7071552872657776,0.11648493260145187,0.7822453379631042
L,0.14794987440109253,0.49799633026123047,-0.03672584891319275,0.9997681379318237,0.20316965878009796,0.48157528042793274,-0.1941046416759491,0.9993243217468262,0.23079265654087067,0.44215622544288635,0.18590593338012695,0.9945958256721497,0.19788841903209686,0.6898409724235535,-0.22017154097557068,0.9919465780258179,0.21916434168815613,0.6068809628486633,0.28324079513549805,0.40067997574806213,0.09768277406692505,0.6783686280250549,-0.1114761158823967,0.9837050437927246,0.12832945585250854,0.6243698000907898,0.2982821464538574,0.40902426838874817,0.42905735969543457,0.6069239974021912,-0.12510614097118378,0.9987223148345947,0.4300783574581146,0.5639858841896057,0.12483607232570648,0.9975269436836243,0.6027257442474365,0.6490343809127808,-0.09902146458625793,0.9298000335693359,0.5890616178512573,0.6341375112533569,0.1018754094839096,0.46634477376937866,0.7687633037567139,0.6084665656089783,-0.06341876834630966,0.9590033888816833,0.7482935786247253,0.6062150001525879,0.14947451651096344,0.6720985174179077,0.7948663234710693,0.5763656497001648,-0.05924036726355553,0.9522531032562256,0.7786327600479126,0.5747450590133667,0.15050238370895386,0.6985880732536316,0.7917424440383911,0.7166349291801453,-0.12326884269714355,0.9627852439880371,0.7650408744812012,0.7075048089027405,0.09104844182729721,0.7870385050773621
